baryon,history,residual
0.0004751324255628941,0.11959506469808992,0.02273984455079915
0.00023878896175207395,0.0003741006987647309,-0.10465010749175571
7.561168240388029e-11,2.091211078851949e-06,-0.01584267863641202
3.98185140763916e-05,6.856385596634495e-05,-0.0359424757789556
0.005303317424921255,0.406923461513879,0.2024848093149464
4.035179339753463e-07,0.3314848263905389,0.10547323908058492
0.6743734196954992,0.7013628396863104,0.23325922766654728
9.465775009702731e-11,1.6778854065731897e-07,-0.005894591575292779
2.0637681065631498e-08,0.21345809061593485,0.06190110833228096
3.615352026839015e-09,0.1835330956902024,0.04910977855379909
1.4204124923373241e-07,0.0021315439315079884,-0.02511870522626443
0.06644815010257213,0.007086595407759906,-0.12384984290283205
9.567742117873009e-10,1.3451477665196233e-06,-0.007534809029911079
0.009220959312648415,0.023871191546272295,-0.16421226971140007
1.1937241967186767e-05,0.00030698412939865477,-0.09906873069569622
4.216047591330216e-06,0.2290202590329408,0.1494660443294367
1.7021878397493287e-05,0.2505090013542611,0.15784314935292731
0.614724788939539,1.0069740283542608,0.3916864817094947
0.00045463612713868886,0.6678936877852062,0.20562239481911104
1.4850299578681936e-06,0.18413924602570408,0.10674872642505993
0.09398470142332702,0.7428888730488794,0.3916610929395655
0.0053734986749340696,0.42663795560215867,0.2201686780641623
8.242148672286057e-05,0.09110041803499115,0.0320700053823438
1.6506040735270436e-10,4.936025970679957e-07,-0.028834730432261094
0.01122191789842565,0.004395120824865945,-0.14693419578096972
0.23566541324622742,0.09294963057938722,-0.17876782709470299
0.00021092145347224365,0.012747907495614231,-0.06451622714511894
0.6270780601252276,0.10106148102949397,-0.19320662729777416
3.2492576138329996e-06,0.19411213554090745,0.11085350529492946
0.0010269749749695863,0.3676444983405901,0.042081974599966515
0.44493217753930614,0.9319436611013588,0.41316595510859044
6.836712727024154e-14,7.238613141699406e-06,-0.0062515999511437445
1.246229503752556e-05,0.01783358963648337,-0.01401334321236812
5.610747343376817e-17,0.007526854501285168,-0.0022914400287208057
0.3228655727719115,0.7468023558089998,0.25275832555577155
0.005060322954922209,0.19264584272066376,0.071647940711787
4.065845994174158e-05,0.27666522851690906,0.17513847533222798
1.6930465207821912e-06,0.1492152811736343,0.08979917906845263
0.1259679351170358,0.041002852400169,-0.14120118344482666
4.667019432233469e-09,3.4846946276477087e-06,-0.031119945271977145
7.286520998420199e-10,1.3431315557282704e-06,-0.027865011503056345
0.004373925900484072,0.28735863917608506,0.1440220933091629
2.5109659951283197e-10,4.014489540054362e-06,-0.01728457081572016
0.00017471685818820637,0.09726330783146808,0.0029539833408414734
4.241968115813803e-06,2.004481886314853e-05,-0.025881932268995295
0.00019175868444903162,0.0006018605507904942,-0.0776580860478481
0.01821882449411138,0.022015090063131435,-0.09988611095134153
